observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bpsobs_403254d06faaed6b3cc48df7,real_grdp_growth,idn.13.1310,2019-01-01,2019-12-31,annual,4.86,percent,observed,bpsprov_2d213f4e173ef5e9ccf30c4c,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1310:Solok Selatan; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_4069b508c9314799d380c79c,labor_force_participation,idn.13.1371,2021-08-01,2021-08-31,annual,63.78,percent,observed,bpsprov_803d538d0bd89745bac67ed6,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_40cf89da334939411742a569,poverty_rate,idn.13.1374,2019-03-01,2019-03-31,annual,5.6,percent,observed,bpsprov_a3a2aed09ac98b164a7cf8f1,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1374:Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_4153fc0fa9632f4c1ec184f4,unemployment_rate,idn.13.1311,2023-08-01,2023-08-31,annual,6.22,percent,observed,bpsprov_1f2c3732b7fbb4c85a9ea7e7,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_41589cb0cf93a810d2a8aaff,poverty_rate,idn.13.1372,2023-03-01,2023-03-31,annual,3.05,percent,observed,bpsprov_81f9e12f5ebaf95e940bea3c,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_41717b73ab69240c514326dc,mean_years_schooling,idn.13.1374,2025-03-01,2025-03-31,annual,12.01,years,observed,bpsprov_3c2b40c77453f0a5cb1fe2ce,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_4172f83fb4078c5f1ef2d7de,unemployment_rate,idn.13.1312,2024-08-01,2024-08-31,annual,6.34,percent,observed,bpsprov_918fda098286d7132aaadd28,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_41baa8c8051aef5618c515a6,labor_force_participation,idn.13.1375,2021-08-01,2021-08-31,annual,67.42,percent,observed,bpsprov_803d538d0bd89745bac67ed6,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_421d8c24ffedf6635a5a603a,labor_force_participation,idn.13.1305,2019-08-01,2019-08-31,annual,69.25,percent,observed,bpsprov_e1c353a6f64bb5cc8feebc91,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_42702406650c3d173953e069,real_grdp_growth,idn.13.1373,2022-01-01,2022-12-31,annual,3.96,percent,observed,bpsprov_69f4d3401201e7f429f0371f,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_42c69350aaf5c09349257c74,poverty_rate,idn.13.1377,2022-03-01,2022-03-31,annual,4.13,percent,observed,bpsprov_07afa8f13634c9788796a1be,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1377:Pariaman; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_43a551ff2b977ac95b02d223,mean_years_schooling,idn.13.1377,2018-03-01,2018-03-31,annual,10.36,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_43b75536185a0c18e6e2b54d,mean_years_schooling,idn.13.1371,2018-03-01,2018-03-31,annual,11.33,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_43edc7ffce1184f15601d256,poverty_rate,idn.13.1377,2025-03-01,2025-03-31,annual,3.83,percent,observed,bpsprov_442c429946468477713b83de,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1377:Pariaman; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_4455f4edc308cd9a29a4517a,life_expectancy,idn.13.1371,2023-01-01,2023-12-31,annual,74.94,years,observed,bpsprov_d7adc77cd028b6d503ff15ea,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_445a2e0814085e86c1f0ca0e,mean_years_schooling,idn.13.1373,2018-03-01,2018-03-31,annual,9.94,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_44791a914f7f9c3b9f88b91a,poverty_rate,idn.13.1372,2025-03-01,2025-03-31,annual,2.91,percent,observed,bpsprov_442c429946468477713b83de,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_449b1c79d4a0d77646398cb1,mean_years_schooling,idn.13.1374,2018-03-01,2018-03-31,annual,11.44,years,observed,bpsprov_7b2838a6b20a2d227a05b86a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_44ac51b4a5b466266f688836,expected_years_schooling,idn.13.1304,2025-03-01,2025-03-31,annual,12.99,years,observed,bpsprov_9f88a954aaf0cb2c0d1de1d4,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1304:Kab. Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_44d6ff8dcd979b1a2c296b70,labor_force_participation,idn.13.1371,2025-08-01,2025-08-31,annual,67.27,percent,observed,bpsprov_6775659d083e0f7f0a6f3a86,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1371:Kota Padang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_452c571c5aa04fd2150a82f2,unemployment_rate,idn.13.1373,2023-08-01,2023-08-31,annual,4.98,percent,observed,bpsprov_1f2c3732b7fbb4c85a9ea7e7,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_45433c3a14c9f4535d7ea0fa,expected_years_schooling,idn.13.1306,2024-03-01,2024-03-31,annual,14.2,years,observed,bpsprov_201a0a2b90685d55a0143e64,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_45cf43e0cce788a0f509f182,unemployment_rate,idn.13.1304,2022-08-01,2022-08-31,annual,4.87,percent,observed,bpsprov_7a75a5f8b1c67982a00bf2a0,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1304:Kab. Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_45cf990a29c983547ba1fa01,expected_years_schooling,idn.13.1311,2022-03-01,2022-03-31,annual,12.51,years,observed,bpsprov_0c7cb7128ed5a07284b9cd1a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1311:Kab. Dharmasraya; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_45e578d6ec291c593c0f2873,expected_years_schooling,idn.13.1309,2019-03-01,2019-03-31,annual,12.79,years,observed,bpsprov_82e03fec5a6c78e8c783fdda,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_466f7420ee5f07aaf07857ec,mean_years_schooling,idn.13.1375,2022-03-01,2022-03-31,annual,11.63,years,observed,bpsprov_479bf204f2718d1d86a39fdb,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_4689bf96f8e60d8a83c3d469,labor_force_participation,idn.13.1373,2020-08-01,2020-08-31,annual,70.57,percent,observed,bpsprov_22319e4d86199cb8c1878bba,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_46b351e486d367b55edeed90,labor_force_participation,idn.13.1375,2025-08-01,2025-08-31,annual,70.32,percent,observed,bpsprov_6775659d083e0f7f0a6f3a86,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
