regime_id,geography_id,analysis_year,indicator_id,value_numeric,unit,claim_type,observation_id,provenance_id,time_start,time_end,reference_period_pattern,comparable,methodology_version,price_basis,source_artifact,source_path,source_notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,mean_years_schooling,9.94,years,observed,bpsobs_445a2e0814085e86c1f0ca0e,bpsprov_7b2838a6b20a2d227a05b86a,2018-03-01,2018-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,labor_force_participation,72.88,percent,observed,bpsobs_8c03fe32a2b7855137bcfacd,bpsprov_22a2958ae7ad027a09947938,2018-08-01,2018-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,unemployment_rate,5.92,percent,observed,bpsobs_58c05fc76fb1670a389d5ce9,bpsprov_a520a7adb1d65c06bcc0f6e1,2018-08-01,2018-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,poverty_rate,2.39,percent,observed,bpsobs_28bf895db452ca787a2c6897,bpsprov_05a9e56abf9bf8d3f7bac8c1,2018-03-01,2018-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,real_grdp_growth,5.5,percent,observed,bpsobs_164be552f664963cb24d3192,bpsprov_334a15296b02b74a48ac724e,2018-01-01,2018-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,agriculture_share_grdp,9.164496501949158,percent,derived,bpsexpobs_28851acf8adbd81476d1dd5a,bpsexpprov_ac4cc8d5cae12e620dffc9f2,2018-01-01,2018-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:478:Kota Sawahlunto; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:478:Kota Sawahlunto; transform=share_percent; source_denominator=3404518.84; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,manufacturing_share_grdp,12.215161071042862,percent,derived,bpsexpobs_5c5d0c5c610964f62584275d,bpsexpprov_ac4cc8d5cae12e620dffc9f2,2018-01-01,2018-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:478:Kota Sawahlunto; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:478:Kota Sawahlunto; transform=share_percent; source_denominator=3404518.84; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,rice_yield,4.766,tonnes_per_hectare,derived,bpsexpobs_561c75243a2f1b0af2c5aeb2,bpsexpprov_94477055811325289e147e4f,2018-01-01,2018-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1373:Kota Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Kota Sawahlunto|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,underemployment_rate,6.96,percent,observed,bpsexpobs_087ac9e96d1a2dc5a68818fc,bpsexpprov_5b8e8c914fb6f4aed45ae1c5,2018-08-01,2018-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1373:Kota Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Kota Sawahlunto|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2018,annual_rainfall,2776.417149,millimetres,model_estimate,chirpsobs_c1cad512a68c0802dd5ca9a2,chirpsprov_c8030a113fbc38a4dd14a894,2018-01-01,2018-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,expected_years_schooling,13.16,years,observed,bpsobs_5e81729b762e83655e7d6046,bpsprov_82e03fec5a6c78e8c783fdda,2019-03-01,2019-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,mean_years_schooling,9.97,years,observed,bpsobs_987a4e6bcfb6e117049f631a,bpsprov_45a57a644841e42f403a85d8,2019-03-01,2019-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,labor_force_participation,69.83,percent,observed,bpsobs_31504fd790c95c838604922d,bpsprov_e1c353a6f64bb5cc8feebc91,2019-08-01,2019-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,unemployment_rate,6.84,percent,observed,bpsobs_a2e82184b2d5f714b415c5ab,bpsprov_f15e0f6de3fc2b7c85e7802c,2019-08-01,2019-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,poverty_rate,2.17,percent,observed,bpsobs_945f00105997d153260c5748,bpsprov_a3a2aed09ac98b164a7cf8f1,2019-03-01,2019-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,real_grdp_growth,5.31,percent,observed,bpsobs_1a5d0660d52075929076baa3,bpsprov_2d213f4e173ef5e9ccf30c4c,2019-01-01,2019-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,agriculture_share_grdp,8.842628926347986,percent,derived,bpsexpobs_f237bf9c48c41d00b7f33e5a,bpsexpprov_629b7a2fd64bfc274cc445e1,2019-01-01,2019-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:478:Kota Sawahlunto; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:478:Kota Sawahlunto; transform=share_percent; source_denominator=3679850.22; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,manufacturing_share_grdp,10.661100494465233,percent,derived,bpsexpobs_0a91167d236bda8ea55c56f8,bpsexpprov_629b7a2fd64bfc274cc445e1,2019-01-01,2019-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:478:Kota Sawahlunto; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:478:Kota Sawahlunto; transform=share_percent; source_denominator=3679850.22; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,rice_yield,4.699000000000001,tonnes_per_hectare,derived,bpsexpobs_5ca10a9219cc9cdc93231377,bpsexpprov_4175fb009f15e20368cb7b1e,2019-01-01,2019-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1373:Kota Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Kota Sawahlunto|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,underemployment_rate,6.21,percent,observed,bpsexpobs_48637a46d197470fa6d4a3d0,bpsexpprov_a5eff4174dcceeb54b88c07d,2019-08-01,2019-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1373:Kota Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Kota Sawahlunto|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2019,annual_rainfall,2334.179498,millimetres,model_estimate,chirpsobs_fedc4c4b8d83901fbaf96676,chirpsprov_0dbe201c4de4fc57baa56cc7,2019-01-01,2019-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,expected_years_schooling,13.17,years,observed,bpsobs_1e62ffcb43680fd65566bb7f,bpsprov_c606bbf051bf5fb073102493,2020-03-01,2020-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,mean_years_schooling,10.17,years,observed,bpsobs_9173b4a90eb9f37189a402cf,bpsprov_0b0d19688b5dafc6c6a6d610,2020-03-01,2020-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,life_expectancy,72.81,years,observed,bpsobs_5dfcfb40a56561d31463dc6a,bpsprov_bccddeee99a0b0cc8ae3b0bf,2020-01-01,2020-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,labor_force_participation,70.57,percent,observed,bpsobs_4689bf96f8e60d8a83c3d469,bpsprov_22319e4d86199cb8c1878bba,2020-08-01,2020-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,unemployment_rate,8.2,percent,observed,bpsobs_18b1efdb38b5e747375b713f,bpsprov_2656b715fcc4cc40484c4657,2020-08-01,2020-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,poverty_rate,2.16,percent,observed,bpsobs_18084e2fe7cb30d739974b33,bpsprov_9f007283e860b95b8b264353,2020-03-01,2020-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,real_grdp_growth,-1.27,percent,observed,bpsobs_8f25ea3409d9a89619350029,bpsprov_e5a920fca830644335e66025,2020-01-01,2020-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,agriculture_share_grdp,8.922359724582485,percent,derived,bpsexpobs_6b1abd52e49d877b21837255,bpsexpprov_de78525e2bbb6ca424c54f66,2020-01-01,2020-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:478:Kota Sawahlunto; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:478:Kota Sawahlunto; transform=share_percent; source_denominator=3656590.97; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,manufacturing_share_grdp,10.815954894730815,percent,derived,bpsexpobs_0556cddc784593a8ea0bfab4,bpsexpprov_de78525e2bbb6ca424c54f66,2020-01-01,2020-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:478:Kota Sawahlunto; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:478:Kota Sawahlunto; transform=share_percent; source_denominator=3656590.97; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,rice_yield,4.2909999999999995,tonnes_per_hectare,derived,bpsexpobs_d661c45f4ed9240843acbafc,bpsexpprov_4ea81f7d026a48bf672ef4dc,2020-01-01,2020-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1373:Kota Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Kota Sawahlunto|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,underemployment_rate,12.71,percent,observed,bpsexpobs_b80843258646ef2da8b9c3f3,bpsexpprov_31afeaa8c374b636e60a0d0c,2020-08-01,2020-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1373:Kota Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Kota Sawahlunto|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,population_total,65138.0,persons,observed,bpsexpobs_858faa1c63c90b291bff6333,bpsexpprov_9de0c2885fb2df7b9c780beb,2020-09-01,2020-09-30,september_reference,true,Sensus Penduduk 2020,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_population_sp2020; source_universe=Resident population under SP2020 census definition; source_geography=vervar:1373:Sawahlunto; geography_mapping=qualified_current_code; source_selector=vervar:1373:Sawahlunto|turvar:34:Laki-Laki + Perempuan; transform=identity; quality_rule=select total sex category only and retain census reference period
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2020,annual_rainfall,2803.900303,millimetres,model_estimate,chirpsobs_b3c2ef186f0dc0f710f8e85a,chirpsprov_869749660f299278b4209870,2020-01-01,2020-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,expected_years_schooling,13.18,years,observed,bpsobs_5417779be466e1f43397390a,bpsprov_59b3fcea1b8f80dc25e5997f,2021-03-01,2021-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,mean_years_schooling,10.32,years,observed,bpsobs_4f457a7e70f8cb7cef8e6d28,bpsprov_303068fc45c1b4a44de2962f,2021-03-01,2021-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,life_expectancy,73.2,years,observed,bpsobs_d2551ba583b57bc00511a5a1,bpsprov_9e38f491ad34cf0e81b46a4c,2021-01-01,2021-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,labor_force_participation,68.05,percent,observed,bpsobs_619f7b62360ba0cc638d2a95,bpsprov_803d538d0bd89745bac67ed6,2021-08-01,2021-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,unemployment_rate,6.38,percent,observed,bpsobs_c701d209d212edd9db4a5887,bpsprov_f60c2c4420f7deee0700f3c4,2021-08-01,2021-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,poverty_rate,2.38,percent,observed,bpsobs_8ba7909c22b1d2fc32e856f1,bpsprov_4e74f8113f789471e27d55c2,2021-03-01,2021-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1373,2021,real_grdp_growth,2.48,percent,observed,bpsobs_3e73f81a788ab3e66e88c170,bpsprov_f9d23f023457ad4f89bddd43,2021-01-01,2021-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
