source_row_id,source_record_id,metric_family,canonical_geography_id,source_geography_code,source_geography_name,year,disaster_type,value_numeric,unit,promotion_status,source_snapshot_sha256,notes
bnpbsrc_b5f56fe514e451dedd83b6ff,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1372,1372,KOTA SOLOK,2024,TSUNAMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_b6ad1f7cf6e0abbcdc630fef,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_b6ffd177233c3550a0ccf2de,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1303,1302,SOLOK,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_b786e8357c041c6a7c5443af,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_b7b44af321965cf8fd2ed302,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2013,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_b7bb269c21f79962817f62be,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2024,ALL_RECORDED_DISASTERS,9,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_b7c11a1af4d63deb1b5cda91,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2011,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_b82deab5108b96c48e01a4bf,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1372,1372,KOTA SOLOK,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_b84a143cdc4d14700c56f446,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2013,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_b92472f014b8a6863eb260e1,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1304,1303,SIJUNJUNG,2024,CUACA EKSTREM,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_b96c031fbcee30d7a8f02971,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1371,1371,KOTA PADANG,2024,CUACA EKSTREM,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_b9a778b3c60e7ae4bdd8d0c7,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2016,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_ba0a2fd3edf389fd8abdb194,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1376,1376.0,KOTA PAYAKUMBUH,2015,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_ba2d87bda45a8dcdc76bed9d,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1305,1304,TANAH DATAR,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_bb642bd0f7b95fddcdc5880f,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_bbc27325cc34572101af37b1,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1312,1312.0,PASAMAN BARAT,2016,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_bbdd0f5bdb6948c8c775e32a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1376,1376.0,KOTA PAYAKUMBUH,2012,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_bca6e4f3be4cffd3eed84631,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1372,1372.0,KOTA SOLOK,2019,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_bcc2af8fa222083fd0e9c72f,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_bd0e14cbde9328c87a33adee,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_bd0e23c2b27f73bab7f5b9b1,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1372,1372,KOTA SOLOK,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_bdc4cb925cc27588868fad01,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2012,ALL_RECORDED_DISASTERS,6,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_bdf9c8289e34d71956d9a833,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_be018d65726b9e9e70a0b414,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2016,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_be13acc9daefb8ac15ce65d4,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1311,1310,DHARMASRAYA,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_be458c3d83be14cea4b7b78f,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1308,1307.0,LIMA PULUH KOTA,2020,ALL_RECORDED_DISASTERS,18,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_befdcf086971630643caccd5,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_bf32be6033204f018b371055,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2023,ALL_RECORDED_DISASTERS,22,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_bfc3a86cbfa6c0a6a4f7956a,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_c137e2c617da60cb373217c8,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1304,1303,SIJUNJUNG,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_c1a9ef6c98b4b021de0c0741,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1303,1302,SOLOK,2024,CUACA EKSTREM,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_c1e3a91e6b001f4615a272e0,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1303,1302.0,SOLOK,2012,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_c2270e6f2e87484431cb63c3,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1304,1303,SIJUNJUNG,2024,TSUNAMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_c259054838365a1fe37fd7f8,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_c33e51527716da37c2c155e3,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1304,1303.0,SIJUNJUNG,2022,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_c498f9324a6604862ddfb15f,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1308,1307.0,LIMA PULUH KOTA,2021,ALL_RECORDED_DISASTERS,21,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_c7da042d7838f703fbeba9a4,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2016,ALL_RECORDED_DISASTERS,4,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_c86dd78a5fbb20ae3cfb31fa,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_c8b4dba7a3fe8d0bfc2e2d45,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1307,1306,AGAM,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_c97498c87195e323aed44a46,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1376,1376.0,KOTA PAYAKUMBUH,2011,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_c98336048a8406ae90a458da,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2018,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_c9ecb0cb7e34bc77d9dcf7b5,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,CUACA EKSTREM,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_ca7bce02620b04a638e52f7e,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2018,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_ca9c693f37a818f615ec70a0,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_cae1c8dec640852d8de0726b,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1308,1307,LIMA PULUH KOTA,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_cbba70b8fd1c49b984f643d7,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2014,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_cc06c8316c1ed7a96bf3d218,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1373,1373.0,KOTA SAWAHLUNTO,2013,ALL_RECORDED_DISASTERS,10,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_cc2016fe8d5f4ebf10b6a244,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,TSUNAMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_ccf47837e34e912148db3c61,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2020,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_ce773f201f0a58b5f1ee0ea9,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,KEBAKARAN HUTAN DAN LAHAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_cedd24a4a241c4514788d544,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,BANJIR,1,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_cf18d3578d9b657298507ae9,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1375,1375.0,KOTA BUKITTINGGI,2011,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_cf6ec1a24077963db224be10,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1301,1309.0,KEPULAUAN MENTAWAI,2021,ALL_RECORDED_DISASTERS,11,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_cfc1e22f93a5e4cd1fe28188,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_cfdc28eb3633e9b5a21f9723,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1373,1373.0,KOTA SAWAHLUNTO,2010,ALL_RECORDED_DISASTERS,9,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_d12e884968308cc396b21dee,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1312,1312.0,PASAMAN BARAT,2019,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_d185aef576071d21ac8bb0af,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,BANJIR,180,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d1f3971506fba1ba9165b1be,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1310,1311.0,SOLOK SELATAN,2010,ALL_RECORDED_DISASTERS,1,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_d2f6079065fcb0ed113e8250,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1306,1305,PADANG PARIAMAN,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d33f76a87d2e3e513d1a8f38,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,BANJIR,4,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_d4481546a058d3f0a30e6440,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d4cc3e720457869133f1f338,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1307,1306.0,AGAM,2024,ALL_RECORDED_DISASTERS,10,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_d6291b099adc6320e072f843,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1307,1306.0,AGAM,2015,ALL_RECORDED_DISASTERS,7,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_d639e4f5d04ff0b4466b701f,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1372,1372,KOTA SOLOK,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d72aae463562c0b280115c1e,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1309,1308,PASAMAN,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d7726edbc189a7180ae9a45d,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1301,1309.0,KEPULAUAN MENTAWAI,2024,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_d78a57839d65bab7063daa4a,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1372,1372,KOTA SOLOK,2024,BANJIR,3028,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d7950f87e4a5855c3f746bd8,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1306,1305,PADANG PARIAMAN,2024,GELOMBANG PASANG DAN ABRASI,1,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_d88b73a3ea20b4e2c3a1df6b,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_d8e00a81eedcba3d05b161a0,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2012,ALL_RECORDED_DISASTERS,7,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
